goodsId,name,price,productType,transferService,publisher,serverName,pkServer,detailUrl,status,listedAt,firstSeenAt,lastSeenAt,gold,totalFiveStarGenerals,sTactics,specialOrangeEquipment,detailHeroCount,detailUniqueHeroCount,importantHeroMatchedCount,sp曹操,sp貂蝉,sp卢植,sp关羽,sp法正,马岱,刘备,sp马超,sp皇甫嵩,许攸,sp荀彧,sp郭嘉,贾诩,荀攸,孙尚香,孙权,凌统,周泰,sp周瑜,陆逊,sp吕蒙,sp诸葛亮,关兴,张苞,诸葛亮,sp袁绍,沮授,sp朱儁,庞统,姜维,关羽,关银屏,张飞,sp黄月英,司马懿,曹操,满宠,张角,左慈,于吉,张辽,郭嘉,王元姬,诸葛恪,missingRequiredTactics,missingCoreEquipmentSkills,detailError
1780494982414486,满红北伐，半红法正，陶慧,1266,成品号,是,小米,4713服 大鹏展翅/PK25134,PK25134,https://www.jiaoyimao.com/jg1009207/1780494982414486.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1754019248770011,心血号，皮肤令牌1个,55000,成品号,是,小米,340服 势如羽翼/PK25024,PK25024,https://www.jiaoyimao.com/jg1009207/1754019248770011.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1778666823057727,挂猫出黄金,1800,成品号,是,九游,4743服 大兴土木/PK19293,PK19293,https://www.jiaoyimao.com/jg1009207/1778666823057727.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1779371322962425,全员典藏四幻神加两臻品皮肤,34500,成品号,是,九游,3791服 铮铮铁骨/PK19274,PK19274,https://www.jiaoyimao.com/jg1009207/1779371322962425.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781503595409603,满红皇马。求贤快满，多对满红,2500,成品号,是,九游,501服 治兵利气/PK19267,PK19267,https://www.jiaoyimao.com/jg1009207/1781503595409603.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1780502375959714,双角色满到马岱王异无瑕11赛季,45888,成品号,是,小米,5333服 襟怀洒落/PK20348,PK20348,https://www.jiaoyimao.com/jg1009207/1780502375959714.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781277218211271,满红皇马麒麟群弓｜吴骑北伐,2400,成品号,是,九游,2906服 励精图治/PK25181,PK25181,https://www.jiaoyimao.com/jg1009207/1781277218211271.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1780635984055304,五谋骑丨藏器马岱关丨有回溯,3388,成品号,是,九游,775服 生花妙笔/PK25045,PK25045,https://www.jiaoyimao.com/jg1009207/1780635984055304.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781079848493909,富贵骑法官盾，皮肤多，队伍多,4500,成品号,是,OPPO,1823服 神融气泰/PK25017,PK25017,https://www.jiaoyimao.com/jg1009207/1781079848493909.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781305841575035,满红法官，法正智力630,6800,成品号,是,九游,3785服 昂首挺胸/PK25057,PK25057,https://www.jiaoyimao.com/jg1009207/1781305841575035.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1780805928268043,满典红王道汉弓等于白送!!!!,32100,成品号,是,九游,2580服 趋利避害/PK25155,PK25155,https://www.jiaoyimao.com/jg1009207/1780805928268043.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781354366133767,鉴时富贵丨满红吴骑丨群弓丨皇马,1700,成品号,是,九游,争霸166服||湖南/PK19297,PK19297,https://www.jiaoyimao.com/jg1009207/1781354366133767.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781698337374306,满红动太尉盾，满红僚机，红社稷,1348,成品号,是,九游,4584服 孤云野鹤/PK25143,PK25143,https://www.jiaoyimao.com/jg1009207/1781698337374306.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1775653312949981,高满红队伍，战功多多,2588,成品号,是,九游,5020服 一衣带水/PK25128,PK25128,https://www.jiaoyimao.com/jg1009207/1775653312949981.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1780848409369161,藏器法官，有马岱,4500,成品号,是,九游,1760服 霜华乱舞/PK19267,PK19267,https://www.jiaoyimao.com/jg1009207/1780848409369161.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781521512154352,满红藏器法关没时间玩了便宜出,11201,成品号,是,小米,4615服 发策决科/PK19289,PK19289,https://www.jiaoyimao.com/jg1009207/1781521512154352.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1780906551266532,满红马岱法官潜龙貂蝉有大跨,10600,成品号,是,小米,湖南4服 石鼓书院/PK25210,PK25210,https://www.jiaoyimao.com/jg1009207/1780906551266532.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1778310604401260,五谋太尉皇马法官藏器待时已换好,1542,成品号,是,九游,4005服 蹈厉奋发/PK25055,PK25055,https://www.jiaoyimao.com/jg1009207/1778310604401260.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781602526080914,四幻神底子号典藏拒马肚子里有货,1212,成品号,是,九游,3465服 含辛茹苦/PK25082,PK25082,https://www.jiaoyimao.com/jg1009207/1781602526080914.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781583670837186,四幻神典藏曹操,32799,成品号,是,九游,4838服 挑灯看剑/PK25127,PK25127,https://www.jiaoyimao.com/jg1009207/1781583670837186.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781023644500239,皇马枪丨北伐枪丨吴骑丨万金珠,1888,成品号,是,九游,404服 烽火连天/PK25019,PK25019,https://www.jiaoyimao.com/jg1009207/1781023644500239.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781517605764769,满典皇马郊区已经霸业,1909,成品号,是,九游,3419服 惊天动地/PK25091,PK25091,https://www.jiaoyimao.com/jg1009207/1781517605764769.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1760608722918510,晚上10点500出,8500,成品号,是,OPPO,2900服 拔新领异/PK25165,PK25165,https://www.jiaoyimao.com/jg1009207/1760608722918510.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1777690775697485,全动态五谋价格不过分就出,1000,成品号,是,九游,4013服 昂然自得/PK21286,PK21286,https://www.jiaoyimao.com/jg1009207/1777690775697485.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1776859646240908,高红皇马 五谋神火枪网红枪法官,1799,成品号,是,九游,5384服 五彩斑斓/PK20349,PK20349,https://www.jiaoyimao.com/jg1009207/1776859646240908.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1779190000072701,8赛季区满红皇马神威疾驰雍雅,2868,成品号,是,九游,争霸334服||东北/PK19285,PK19285,https://www.jiaoyimao.com/jg1009207/1779190000072701.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1744639454114461,地奴优质号,1600,成品号,是,九游,3521服 瑕不掩瑜/PK19281,PK19281,https://www.jiaoyimao.com/jg1009207/1744639454114461.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1775145267886275,麒麟弓有游龙卡框，带五万金珠,1768,成品号,是,九游,2443服 雄心壮志/PK25161,PK25161,https://www.jiaoyimao.com/jg1009207/1775145267886275.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781686020234567,来看一看吧,1088,成品号,是,九游,5031服 工力悉敌/PK25140,PK25140,https://www.jiaoyimao.com/jg1009207/1781686020234567.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1760333901289559,皇马枪北伐核弹张五谋骑,2100,成品号,是,九游,3767服 朝歌夜弦/PK25056,PK25056,https://www.jiaoyimao.com/jg1009207/1760333901289559.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781406408912216,满红黑马多对高红可5300区段,2300,成品号,是,九游,云贵8服 青龙峡/PK25207,PK25207,https://www.jiaoyimao.com/jg1009207/1781406408912216.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1779026239442930,S2都有，满红太慰，庞统香香,1600,成品号,是,九游,3015服 头头是道/PK21301,PK21301,https://www.jiaoyimao.com/jg1009207/1779026239442930.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781138157089911,满红满特技,1688,成品号,是,九游,5536服 白虎星君/PK25105,PK25105,https://www.jiaoyimao.com/jg1009207/1781138157089911.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781590825554949,半红sp关羽各种微红,1500,成品号,是,九游,2311服 百废俱兴/PK25160,PK25160,https://www.jiaoyimao.com/jg1009207/1781590825554949.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1780981902854020,极品老A8，求贤将满,2888,成品号,是,九游,4636服 新生代故/PK25129,PK25129,https://www.jiaoyimao.com/jg1009207/1780981902854020.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781673973494016,开荒神队战功不愁,1200,成品号,是,九游,836服 枪出如龙/PK25031,PK25031,https://www.jiaoyimao.com/jg1009207/1781673973494016.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1773513669444045,4幻神带铭牌看描述,44888,成品号,是,九游,4709服 大是大非/PK25133,PK25133,https://www.jiaoyimao.com/jg1009207/1773513669444045.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781625288326905,满红皇马法官马上求贤可大跨,8888,成品号,是,小米,2438服 余音袅袅/PK25155,PK25155,https://www.jiaoyimao.com/jg1009207/1781625288326905.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1780210517907015,满红多，还有点红皇马半红富贵,1008,成品号,是,九游,3003服 琼楼玉宇/PK21296,PK21296,https://www.jiaoyimao.com/jg1009207/1780210517907015.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1779896450725634,奸雄剑丨富贵骑丨皇马枪丨3w珠,11100,成品号,是,九游,3930服 泛湖观景/PK19275,PK19275,https://www.jiaoyimao.com/jg1009207/1779896450725634.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1779279905524948,边玩变卖有意向的速度了,1600,成品号,是,九游,4709服 大是大非/PK25137,PK25137,https://www.jiaoyimao.com/jg1009207/1779279905524948.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781320118643302,满红嘟嘟弓,3000,成品号,是,九游,5708服 江东眷影/PK25188,PK25188,https://www.jiaoyimao.com/jg1009207/1781320118643302.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1729481603501546,赛季刚开始，开关打地中,2000,成品号,是,九游,广东3服 丹霞山/PK25203,PK25203,https://www.jiaoyimao.com/jg1009207/1729481603501546.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1779457704211600,5K速出满特技皇马多队，加客服,9100,成品号,是,九游,4906服 扶危定倾/PK19291,PK19291,https://www.jiaoyimao.com/jg1009207/1779457704211600.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1780942496431095,高满幻神、专属装备、皮肤多多,6888,成品号,是,九游,4194服 天高地迥/PK25143,PK25143,https://www.jiaoyimao.com/jg1009207/1780942496431095.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1779354465162247,，，，，，,3000,成品号,是,九游,争霸96服||河北/PK25207,PK25207,https://www.jiaoyimao.com/jg1009207/1779354465162247.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1778814620143694,高红北伐，核弹朱，有霸业,1399,成品号,是,九游,4225服 岁序更新/PK25135,PK25135,https://www.jiaoyimao.com/jg1009207/1778814620143694.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1759618472139043,系统最低价，可刀,5200,成品号,是,九游,4709服 大是大非/PK25137,PK25137,https://www.jiaoyimao.com/jg1009207/1759618472139043.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781677940938966,红法官满红多多,1420,成品号,是,九游,2359服 独步一时/PK21298,PK21298,https://www.jiaoyimao.com/jg1009207/1781677940938966.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1779793400718010,6W 珠半红五谋骑，满红闭月盾,1200,成品号,是,九游,3800服 精雕细镂/PK25059,PK25059,https://www.jiaoyimao.com/jg1009207/1779793400718010.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1763682798866033,不想玩了，议价合适就出,1670,成品号,是,九游,2359服 独步一时/PK21298,PK21298,https://www.jiaoyimao.com/jg1009207/1763682798866033.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1780933509960697,全装汉弓四幻深衣沉重肚陈宫夏侯,45333,成品号,是,九游,3604服 乱世才女/PK25055,PK25055,https://www.jiaoyimao.com/jg1009207/1780933509960697.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1780118695830998,满典皇马没时间玩，有大跨,7800,成品号,是,九游,2970服 风度翩翩/PK25176,PK25176,https://www.jiaoyimao.com/jg1009207/1780118695830998.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1780205379061611,退坑回归号,1549,成品号,是,九游,3420服 一如既往/PK25076,PK25076,https://www.jiaoyimao.com/jg1009207/1780205379061611.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781521604131455,极品皮肤号 满配富贵1.3w珠,1999,成品号,是,九游,3629服 惊涛拍岸/PK25082,PK25082,https://www.jiaoyimao.com/jg1009207/1781521604131455.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1780715952543761,2万金高满幻神队,10200,成品号,是,九游,4578服 鼓舞人心/PK19296,PK19296,https://www.jiaoyimao.com/jg1009207/1780715952543761.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1760521667458156,不想玩了，给价就卖,2900,成品号,是,九游,5089服 相时而动/PK25092,PK25092,https://www.jiaoyimao.com/jg1009207/1760521667458156.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1779180269643189,战法全，装备好,34555,成品号,是,九游,2991服 戮力同心/PK24145,PK24145,https://www.jiaoyimao.com/jg1009207/1779180269643189.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
1781504823283115,脏器SP关羽随便出了,1399,成品号,是,九游,5007服 不刊之论/PK25133,PK25133,https://www.jiaoyimao.com/jg1009207/1781504823283115.html?isGray=true,在售,,2026-06-18 11:09:44,2026-06-18 11:35:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"page.goto: Target page, context or browser has been closed"
